1990,2173360.0
1991,2302190.0
1992,2418180.0
1993,2643530.0
1994,2763900.0
1995,3084870.0
1996,3064880.0
1997,3128650.0
1998,3232120.0
1999,3149200.0
2000,3344090.0
2001,3526750.0
2002,3808330.0
2003,4413300.0
2004,5121830.0
2005,5819120.0
2006,6431910.0
2007,6988210.0
2008,7195010.0
2009,7715110.0
2010,8470570.0
2011,9278250.0
2012,9533210.0
2013,9936680.0
2014,9894940.0
2015,9830430.0
2016,9814310.0
2017,10017770.0
2018,10313460.0
