1990,4844990.0
1991,4808090.0
1992,4880200.0
1993,5000350.0
1994,5073230.0
1995,5126900.0
1996,5283110.0
1997,5547990.0
1998,5590700.0
1999,5610300.0
2000,5776410.0
2001,5749250.0
2002,5594160.0
2003,5659630.0
2004,5740030.0
2005,5756080.0
2006,5656580.0
2007,5740270.0
2008,5563340.0
2009,5159550.0
2010,5392870.0
2011,5172100.0
2012,4950210.0
2013,5089500.0
2014,5102580.0
2015,4982790.0
2016,4888640.0
2017,4813720.0
2018,4981300.0
